agent,seed,episode,total_reward,avg_reward,switches,churn_rate,mean_dissonance,mean_drift
ZState(alpha=0.08),3,118,60.5261462369132,0.2421045849476528,14,0.05622489959839357,0.3804288136959076,0.0020350160598754884
ZState(alpha=0.08),3,119,61.90388917974488,0.24761555671897953,19,0.07630522088353414,0.4637084937095642,0.002267780065536499
ZState(alpha=0.08),3,120,65.9998667373248,0.26399946694929916,10,0.040160642570281124,0.43938651704788206,0.002209451913833618
ZState(alpha=0.08),3,121,103.00029019099446,0.41200116076397786,11,0.04417670682730924,0.4462063329219818,0.0022684900760650633
ZState(alpha=0.08),3,122,72.7924523946458,0.29116980957858324,4,0.01606425702811245,0.40648876762390135,0.0021031906604766846
ZState(alpha=0.08),3,123,69.32993858693422,0.27731975434773687,5,0.020080321285140562,0.46791714572906495,0.0023793840408325197
ZState(alpha=0.08),3,124,49.86777206340098,0.1994710882536039,15,0.060240963855421686,0.43339253997802735,0.002211315155029297
ZState(alpha=0.08),3,125,54.50230755394854,0.21800923021579416,27,0.10843373493975904,0.4363172686100006,0.0022432029247283934
ZState(alpha=0.08),3,126,59.94436540692375,0.239777461627695,10,0.040160642570281124,0.4017450065612793,0.0021106727123260498
ZState(alpha=0.08),3,127,85.02623589416159,0.34010494357664633,7,0.028112449799196786,0.4287711596488953,0.002204083442687988
ZState(alpha=0.08),3,128,51.36440851700158,0.20545763406800632,21,0.08433734939759036,0.41118148756027223,0.0021155488491058348
ZState(alpha=0.08),3,129,78.59962610670834,0.31439850442683337,11,0.04417670682730924,0.44202573657035826,0.002252410888671875
ZState(alpha=0.08),3,130,63.74391668533061,0.25497566674132244,14,0.05622489959839357,0.4742329697608948,0.0022567949295043944
ZState(alpha=0.08),3,131,73.41451909078565,0.29365807636314256,5,0.020080321285140562,0.43062151908874513,0.0022094569206237793
ZState(alpha=0.08),3,132,30.990261186451725,0.12396104474580691,32,0.1285140562248996,0.44250077605247495,0.002243180274963379
ZState(alpha=0.08),3,133,84.74123772077742,0.3389649508831097,11,0.04417670682730924,0.3818060808181763,0.0020104334354400636
ZState(alpha=0.08),3,134,60.15860018358911,0.24063440073435644,18,0.07228915662650602,0.3755667531490326,0.002007577657699585
ZState(alpha=0.08),3,135,84.69788044985584,0.3387915217994234,14,0.05622489959839357,0.47048893523216245,0.002341359853744507
ZState(alpha=0.08),3,136,66.66562918810263,0.2666625167524105,13,0.05220883534136546,0.42022765111923216,0.0021630403995513917
ZState(alpha=0.08),3,137,124.79486262977679,0.49917945051910717,6,0.024096385542168676,0.385771502494812,0.0020296919345855714
ZState(alpha=0.08),3,138,109.63141323322928,0.4385256529329171,11,0.04417670682730924,0.39440170335769653,0.002084296941757202
ZState(alpha=0.08),3,139,72.72485285240474,0.29089941140961895,8,0.0321285140562249,0.417712414264679,0.0021620018482208254
ZState(alpha=0.08),3,140,91.18521921978757,0.3647408768791503,1,0.004016064257028112,0.3923827931880951,0.002075304746627808
ZState(alpha=0.08),3,141,68.03042130130038,0.2721216852052015,15,0.060240963855421686,0.46961910915374755,0.00234478497505188
ZState(alpha=0.08),3,142,74.7018607056801,0.2988074428227204,27,0.10843373493975904,0.4231253535747528,0.0021692328453063966
ZState(alpha=0.08),3,143,48.30803747995826,0.19323214991983304,14,0.05622489959839357,0.4397755539417267,0.0022244069576263428
ZState(alpha=0.08),3,144,78.95401049803975,0.315816041992159,13,0.05220883534136546,0.4358359289169311,0.0022467470169067385
ZState(alpha=0.08),3,145,84.19814174177961,0.33679256696711846,9,0.03614457831325301,0.4219493510723114,0.0021028306484222412
ZState(alpha=0.08),3,146,50.966080819606255,0.20386432327842502,17,0.06827309236947791,0.41418447661399843,0.0021101529598236083
ZState(alpha=0.08),3,147,65.03869971543327,0.2601547988617331,9,0.03614457831325301,0.44585478138923645,0.002249607563018799
ZState(alpha=0.08),3,148,52.60163878229278,0.2104065551291711,17,0.06827309236947791,0.4270466413497925,0.002139329671859741
ZState(alpha=0.08),3,149,106.26048622576126,0.42504194490304503,7,0.028112449799196786,0.400016384601593,0.0020546300411224366
ZState(alpha=0.08),3,150,87.21797582811362,0.3488719033124545,6,0.024096385542168676,0.47556360030174255,0.0023260126113891604
ZState(alpha=0.08),3,151,62.4036550058453,0.2496146200233812,24,0.0963855421686747,0.4298068811893463,0.0022220354080200195
ZState(alpha=0.08),3,152,92.81070750250613,0.37124283001002456,9,0.03614457831325301,0.4221806488037109,0.0021434409618377686
ZState(alpha=0.08),3,153,76.17650875912,0.30470603503647997,23,0.09236947791164658,0.44121852922439575,0.0022117841243743898
ZState(alpha=0.08),3,154,80.70660438199361,0.3228264175279745,21,0.08433734939759036,0.4486325376033783,0.0022752676010131838
ZState(alpha=0.08),3,155,83.94256127678403,0.33577024510713616,8,0.0321285140562249,0.38032774019241333,0.002007713794708252
ZState(alpha=0.08),3,156,73.42083110540199,0.29368332442160794,11,0.04417670682730924,0.4755334007740021,0.002333113193511963
ZState(alpha=0.08),3,157,84.76392657612179,0.33905570630448717,17,0.06827309236947791,0.3931141481399536,0.0020742044448852537
ZState(alpha=0.08),3,158,77.28569231886442,0.3091427692754577,12,0.04819277108433735,0.496935533285141,0.0024405090808868406
ZState(alpha=0.08),3,159,90.51222586295333,0.36204890345181334,16,0.0642570281124498,0.41422880911827087,0.0021462328433990477
ZState(alpha=0.08),3,160,76.82472026501904,0.30729888106007613,10,0.040160642570281124,0.4444278240203857,0.0022339406013488767
ZState(alpha=0.08),3,161,69.75963549244925,0.279038541969797,11,0.04417670682730924,0.419265456199646,0.002161829471588135
ZState(alpha=0.08),3,162,69.88983570000602,0.2795593428000241,4,0.01606425702811245,0.4518814449310303,0.002285839319229126
ZState(alpha=0.08),3,163,45.24624738385012,0.1809849895354005,13,0.05220883534136546,0.4417744178771973,0.002234972953796387
ZState(alpha=0.08),3,164,42.7262265677375,0.17090490627094998,5,0.020080321285140562,0.3829688947200775,0.002025444269180298
ZState(alpha=0.08),3,165,78.80932244466118,0.31523728977864474,12,0.04819277108433735,0.39844549798965456,0.0021040489673614503
ZState(alpha=0.08),3,166,77.8638944797583,0.3114555779190332,6,0.024096385542168676,0.41483986806869505,0.002142274856567383
ZState(alpha=0.08),3,167,77.95513658258423,0.3118205463303369,6,0.024096385542168676,0.38190417051315306,0.0020316321849822997
ZState(alpha=0.08),3,168,107.17071665293398,0.4286828666117359,21,0.08433734939759036,0.4060886640548706,0.0021188087463378906
ZState(alpha=0.08),3,169,74.96063308002452,0.2998425323200981,27,0.10843373493975904,0.4154470376968384,0.0021687860488891603
ZState(alpha=0.08),3,170,40.90510980686631,0.16362043922746522,21,0.08433734939759036,0.3984596939086914,0.002066913843154907
ZState(alpha=0.08),3,171,78.90812441071711,0.31563249764286844,21,0.08433734939759036,0.4291214101314545,0.0022038018703460695
ZState(alpha=0.08),3,172,53.88424914460349,0.21553699657841394,26,0.10441767068273092,0.41424254298210145,0.002175874948501587
ZState(alpha=0.08),3,173,82.03248581619093,0.3281299432647637,33,0.13253012048192772,0.38770948839187624,0.002061476230621338
ZState(alpha=0.08),3,174,110.52574898444064,0.44210299593776253,7,0.028112449799196786,0.4249905378818512,0.0021405153274536132
ZState(alpha=0.08),3,175,73.73302237946956,0.29493208951787825,9,0.03614457831325301,0.44119146275520327,0.002248337745666504
ZState(alpha=0.08),3,176,57.85246704833171,0.23140986819332685,7,0.028112449799196786,0.3862445662021637,0.0020390870571136473
ZState(alpha=0.08),3,177,74.933261409258,0.29973304563703196,28,0.11244979919678715,0.4204295763969421,0.002166004180908203
ZState(alpha=0.08),3,178,86.53876300329377,0.3461550520131751,19,0.07630522088353414,0.3940773530006409,0.0020780255794525145
ZState(alpha=0.08),3,179,81.28690665974354,0.3251476266389741,16,0.0642570281124498,0.3830965440273285,0.0020144200325012207
ZState(alpha=0.08),3,180,83.06314794601158,0.3322525917840463,8,0.0321285140562249,0.4632998583316803,0.002344193458557129
ZState(alpha=0.08),3,181,75.36884284463285,0.3014753713785314,12,0.04819277108433735,0.4357242043018341,0.0022438883781433104
ZState(alpha=0.08),3,182,86.78107675019915,0.3471243070007966,8,0.0321285140562249,0.4352014696598053,0.002182969093322754
ZState(alpha=0.08),3,183,80.77604522814626,0.323104180912585,12,0.04819277108433735,0.4717570111751556,0.0023173372745513916
ZState(alpha=0.08),3,184,103.98976311706348,0.4159590524682539,16,0.0642570281124498,0.4191091923713684,0.0021436092853546144
ZState(alpha=0.08),3,185,105.06997208046663,0.4202798883218665,7,0.028112449799196786,0.35931665778160093,0.0019472279548645019
ZState(alpha=0.08),3,186,84.60701152021869,0.3384280460808748,10,0.040160642570281124,0.41919030737876894,0.002143911600112915
ZState(alpha=0.08),3,187,101.00772274614047,0.4040308909845619,19,0.07630522088353414,0.4566993567943573,0.0023290181159973146
ZState(alpha=0.08),3,188,96.8540868078536,0.38741634723141444,17,0.06827309236947791,0.4318836100101471,0.0022054917812347414
ZState(alpha=0.08),3,189,73.16174380650597,0.29264697522602384,9,0.03614457831325301,0.37799832224845886,0.0020119688510894774
ZState(alpha=0.08),3,190,133.59081502138258,0.5343632600855304,4,0.01606425702811245,0.3881891005039215,0.0020275914669036863
ZState(alpha=0.08),3,191,47.651649264100094,0.19060659705640037,15,0.060240963855421686,0.389956093788147,0.002057269334793091
ZState(alpha=0.08),3,192,125.2094837283179,0.5008379349132717,12,0.04819277108433735,0.4047947471141815,0.0021112821102142335
ZState(alpha=0.08),3,193,80.04056778924951,0.320162271156998,13,0.05220883534136546,0.44497856426239013,0.0022564504146575927
ZState(alpha=0.08),3,194,89.75890167173168,0.3590356066869267,16,0.0642570281124498,0.3998947122097015,0.00208878755569458
ZState(alpha=0.08),3,195,89.84001652884099,0.359360066115364,25,0.10040160642570281,0.4243960590362549,0.0021553490161895753
ZState(alpha=0.08),3,196,110.53459899525225,0.442138395981009,11,0.04417670682730924,0.3975430173873901,0.0020706145763397217
ZState(alpha=0.08),3,197,31.692534571683915,0.12677013828673567,33,0.13253012048192772,0.4041413962841034,0.002101911544799805
ZState(alpha=0.08),3,198,94.42006870756441,0.3776802748302576,14,0.05622489959839357,0.3559890100955963,0.001935516119003296
ZState(alpha=0.08),3,199,37.30571195022969,0.14922284780091877,26,0.10441767068273092,0.43155290389060974,0.002227298736572266
InstantObs,4,0,53.29630448518443,0.21318521794073772,147,0.5903614457831325,0.0,0.0
InstantObs,4,1,33.09689356789451,0.13238757427157805,162,0.6506024096385542,0.0,0.0
InstantObs,4,2,26.173603043261025,0.1046944121730441,171,0.6867469879518072,0.0,0.0
InstantObs,4,3,8.74309771319145,0.0349723908527658,178,0.714859437751004,0.0,0.0
InstantObs,4,4,29.145969657465507,0.11658387862986203,194,0.7791164658634538,0.0,0.0
InstantObs,4,5,20.215254367024166,0.08086101746809667,189,0.7590361445783133,0.0,0.0
InstantObs,4,6,34.82486220782751,0.13929944883131004,190,0.7630522088353414,0.0,0.0
InstantObs,4,7,13.193032927242413,0.052772131708969654,192,0.7710843373493976,0.0,0.0
InstantObs,4,8,18.045277556683658,0.07218111022673464,192,0.7710843373493976,0.0,0.0
InstantObs,4,9,26.96521107783554,0.10786084431134216,183,0.7349397590361446,0.0,0.0
InstantObs,4,10,20.103852547446845,0.08041541018978739,187,0.751004016064257,0.0,0.0
InstantObs,4,11,69.56342800176539,0.27825371200706156,149,0.5983935742971888,0.0,0.0
InstantObs,4,12,39.11753980365259,0.15647015921461035,178,0.714859437751004,0.0,0.0
InstantObs,4,13,37.82454175014163,0.1512981670005665,160,0.642570281124498,0.0,0.0
InstantObs,4,14,7.245212668569062,0.02898085067427625,180,0.7228915662650602,0.0,0.0
InstantObs,4,15,3.919412827427071,0.015677651309708284,192,0.7710843373493976,0.0,0.0
InstantObs,4,16,60.78745464299699,0.24314981857198797,147,0.5903614457831325,0.0,0.0
InstantObs,4,17,19.76245466952386,0.07904981867809543,180,0.7228915662650602,0.0,0.0
InstantObs,4,18,60.183556290946676,0.2407342251637867,179,0.7188755020080321,0.0,0.0
InstantObs,4,19,27.78892536619915,0.11115570146479661,180,0.7228915662650602,0.0,0.0
InstantObs,4,20,8.559678277750079,0.03423871311100032,178,0.714859437751004,0.0,0.0
InstantObs,4,21,54.28393458796948,0.21713573835187794,164,0.6586345381526104,0.0,0.0
InstantObs,4,22,36.737085381790145,0.14694834152716058,180,0.7228915662650602,0.0,0.0
InstantObs,4,23,24.431728767497066,0.09772691506998826,182,0.7309236947791165,0.0,0.0
InstantObs,4,24,48.54808737488017,0.19419234949952066,171,0.6867469879518072,0.0,0.0
InstantObs,4,25,38.050964050263325,0.1522038562010533,179,0.7188755020080321,0.0,0.0
InstantObs,4,26,31.926802627268273,0.1277072105090731,174,0.6987951807228916,0.0,0.0
InstantObs,4,27,25.83869038354417,0.10335476153417668,179,0.7188755020080321,0.0,0.0
InstantObs,4,28,-0.8084046588758401,-0.0032336186355033606,176,0.7068273092369478,0.0,0.0
InstantObs,4,29,22.746100639448407,0.09098440255779362,177,0.7108433734939759,0.0,0.0
InstantObs,4,30,31.442045806233857,0.12576818322493544,179,0.7188755020080321,0.0,0.0
InstantObs,4,31,6.125546681457619,0.024502186725830478,179,0.7188755020080321,0.0,0.0
InstantObs,4,32,51.926242150996245,0.207704968603985,193,0.7751004016064257,0.0,0.0
InstantObs,4,33,14.839770301119522,0.05935908120447809,186,0.7469879518072289,0.0,0.0
InstantObs,4,34,22.691948025038617,0.09076779210015447,168,0.6746987951807228,0.0,0.0
InstantObs,4,35,-7.331910390097567,-0.02932764156039027,182,0.7309236947791165,0.0,0.0
InstantObs,4,36,7.976627831376003,0.03190651132550401,182,0.7309236947791165,0.0,0.0
InstantObs,4,37,0.51440632939903,0.00205762531759612,187,0.751004016064257,0.0,0.0
InstantObs,4,38,7.495452874098946,0.029981811496395786,196,0.7871485943775101,0.0,0.0
InstantObs,4,39,43.08609323234633,0.17234437292938531,176,0.7068273092369478,0.0,0.0
InstantObs,4,40,40.72291267416122,0.16289165069664488,170,0.6827309236947792,0.0,0.0
InstantObs,4,41,24.980194405877384,0.09992077762350954,186,0.7469879518072289,0.0,0.0
InstantObs,4,42,47.38521105156209,0.18954084420624834,169,0.678714859437751,0.0,0.0
InstantObs,4,43,-6.973174093906469,-0.027892696375625876,196,0.7871485943775101,0.0,0.0
InstantObs,4,44,20.127575190629592,0.08051030076251837,175,0.7028112449799196,0.0,0.0
InstantObs,4,45,26.671133747280248,0.10668453498912099,201,0.8072289156626506,0.0,0.0
InstantObs,4,46,9.660729770540463,0.03864291908216185,173,0.6947791164658634,0.0,0.0
InstantObs,4,47,44.32681034172378,0.1773072413668951,162,0.6506024096385542,0.0,0.0
InstantObs,4,48,-18.059128546347292,-0.07223651418538916,200,0.8032128514056225,0.0,0.0
InstantObs,4,49,44.05081004692701,0.17620324018770805,174,0.6987951807228916,0.0,0.0
InstantObs,4,50,26.79428948104839,0.10717715792419356,166,0.6666666666666666,0.0,0.0
InstantObs,4,51,14.632480977328608,0.058529923909314434,189,0.7590361445783133,0.0,0.0
InstantObs,4,52,21.839200628217608,0.08735680251287042,192,0.7710843373493976,0.0,0.0
InstantObs,4,53,37.31591381181888,0.14926365524727553,161,0.6465863453815262,0.0,0.0
InstantObs,4,54,22.802637083243727,0.09121054833297491,192,0.7710843373493976,0.0,0.0
InstantObs,4,55,9.525162086995003,0.038100648347980014,196,0.7871485943775101,0.0,0.0
InstantObs,4,56,-27.340615013308454,-0.10936246005323381,199,0.7991967871485943,0.0,0.0
InstantObs,4,57,58.4145023437373,0.23365800937494918,161,0.6465863453815262,0.0,0.0
InstantObs,4,58,21.78367353711949,0.08713469414847796,176,0.7068273092369478,0.0,0.0
InstantObs,4,59,-8.575242826047326,-0.034300971304189305,192,0.7710843373493976,0.0,0.0
InstantObs,4,60,24.357410701307515,0.09742964280523006,180,0.7228915662650602,0.0,0.0
InstantObs,4,61,18.573799053736813,0.07429519621494725,178,0.714859437751004,0.0,0.0
InstantObs,4,62,11.790973214202976,0.047163892856811905,198,0.7951807228915663,0.0,0.0
InstantObs,4,63,21.78352233477716,0.08713408933910864,180,0.7228915662650602,0.0,0.0
InstantObs,4,64,30.49836360024494,0.12199345440097976,162,0.6506024096385542,0.0,0.0
InstantObs,4,65,3.0424563586159707,0.012169825434463884,180,0.7228915662650602,0.0,0.0
InstantObs,4,66,-8.759683420236675,-0.0350387336809467,210,0.8433734939759037,0.0,0.0
InstantObs,4,67,-3.7481989709282417,-0.014992795883712967,202,0.8112449799196787,0.0,0.0
InstantObs,4,68,28.07714611284125,0.11230858445136499,169,0.678714859437751,0.0,0.0
InstantObs,4,69,-4.039387693485049,-0.016157550773940193,182,0.7309236947791165,0.0,0.0
InstantObs,4,70,27.374355718246935,0.10949742287298773,183,0.7349397590361446,0.0,0.0
InstantObs,4,71,10.377814312612912,0.04151125725045165,189,0.7590361445783133,0.0,0.0
InstantObs,4,72,21.432342405581107,0.08572936962232443,185,0.7429718875502008,0.0,0.0
InstantObs,4,73,-26.496291333651047,-0.10598516533460418,203,0.8152610441767069,0.0,0.0
InstantObs,4,74,6.860581102230702,0.02744232440892281,187,0.751004016064257,0.0,0.0
InstantObs,4,75,10.80628913438322,0.04322515653753288,195,0.7831325301204819,0.0,0.0
InstantObs,4,76,37.26270949219037,0.14905083796876148,174,0.6987951807228916,0.0,0.0
InstantObs,4,77,36.608661644509404,0.14643464657803762,176,0.7068273092369478,0.0,0.0
InstantObs,4,78,39.31676287372363,0.15726705149489453,164,0.6586345381526104,0.0,0.0
InstantObs,4,79,48.28871840358241,0.19315487361432962,177,0.7108433734939759,0.0,0.0
InstantObs,4,80,21.666209996592173,0.08666483998636869,159,0.6385542168674698,0.0,0.0
InstantObs,4,81,8.351717654903872,0.03340687061961549,196,0.7871485943775101,0.0,0.0
InstantObs,4,82,0.3788036758756703,0.0015152147035026812,194,0.7791164658634538,0.0,0.0
InstantObs,4,83,41.8714114432519,0.1674856457730076,184,0.7389558232931727,0.0,0.0
InstantObs,4,84,28.66003462846048,0.11464013851384192,172,0.6907630522088354,0.0,0.0
InstantObs,4,85,21.495388579010505,0.08598155431604203,186,0.7469879518072289,0.0,0.0
InstantObs,4,86,36.47223003272039,0.14588892013088156,192,0.7710843373493976,0.0,0.0
InstantObs,4,87,28.458964525870186,0.11383585810348075,179,0.7188755020080321,0.0,0.0
InstantObs,4,88,12.28625540192589,0.049145021607703565,198,0.7951807228915663,0.0,0.0
InstantObs,4,89,5.303274207322653,0.021213096829290613,178,0.714859437751004,0.0,0.0
InstantObs,4,90,38.82729140737517,0.15530916562950067,179,0.7188755020080321,0.0,0.0
InstantObs,4,91,21.63298667857108,0.08653194671428431,197,0.7911646586345381,0.0,0.0
InstantObs,4,92,15.839550885843533,0.06335820354337413,159,0.6385542168674698,0.0,0.0
InstantObs,4,93,37.44483696892607,0.14977934787570427,186,0.7469879518072289,0.0,0.0
InstantObs,4,94,27.12705961931198,0.10850823847724791,184,0.7389558232931727,0.0,0.0
InstantObs,4,95,4.866750044191332,0.01946700017676533,188,0.7550200803212851,0.0,0.0
InstantObs,4,96,21.597917590710985,0.08639167036284394,197,0.7911646586345381,0.0,0.0
InstantObs,4,97,11.751355649367865,0.04700542259747146,163,0.6546184738955824,0.0,0.0
InstantObs,4,98,58.25632973443139,0.23302531893772555,171,0.6867469879518072,0.0,0.0
InstantObs,4,99,9.260955774046028,0.03704382309618411,175,0.7028112449799196,0.0,0.0
InstantObs,4,100,47.02534424535025,0.188101376981401,166,0.6666666666666666,0.0,0.0
InstantObs,4,101,47.86098268195698,0.19144393072782792,185,0.7429718875502008,0.0,0.0
InstantObs,4,102,30.868172667344208,0.12347269066937683,187,0.751004016064257,0.0,0.0
InstantObs,4,103,15.497219196923465,0.06198887678769386,193,0.7751004016064257,0.0,0.0
InstantObs,4,104,71.28326079508933,0.2851330431803573,154,0.6184738955823293,0.0,0.0
InstantObs,4,105,26.73391417659659,0.10693565670638636,196,0.7871485943775101,0.0,0.0
InstantObs,4,106,21.296503396799753,0.08518601358719902,185,0.7429718875502008,0.0,0.0
InstantObs,4,107,20.10949435653555,0.0804379774261422,181,0.7269076305220884,0.0,0.0
InstantObs,4,108,55.71904640177136,0.22287618560708544,183,0.7349397590361446,0.0,0.0
InstantObs,4,109,55.131584598147946,0.22052633839259178,170,0.6827309236947792,0.0,0.0
InstantObs,4,110,64.41915031977018,0.2576766012790807,152,0.6104417670682731,0.0,0.0
InstantObs,4,111,-4.077354299242357,-0.016309417196969427,195,0.7831325301204819,0.0,0.0
InstantObs,4,112,-14.64388905475013,-0.05857555621900052,188,0.7550200803212851,0.0,0.0
InstantObs,4,113,14.220873703348332,0.056883494813393325,172,0.6907630522088354,0.0,0.0
InstantObs,4,114,15.586417007196243,0.06234566802878497,183,0.7349397590361446,0.0,0.0
InstantObs,4,115,27.927473130480998,0.111709892521924,189,0.7590361445783133,0.0,0.0
InstantObs,4,116,53.113488303794156,0.21245395321517663,187,0.751004016064257,0.0,0.0
InstantObs,4,117,35.57268372410962,0.14229073489643848,181,0.7269076305220884,0.0,0.0
InstantObs,4,118,44.572298055595496,0.178289192222382,200,0.8032128514056225,0.0,0.0
InstantObs,4,119,33.13296835434615,0.1325318734173846,161,0.6465863453815262,0.0,0.0
InstantObs,4,120,21.169380420390105,0.08467752168156042,192,0.7710843373493976,0.0,0.0
InstantObs,4,121,18.37153605852975,0.07348614423411899,170,0.6827309236947792,0.0,0.0
InstantObs,4,122,9.303512366174614,0.03721404946469845,200,0.8032128514056225,0.0,0.0
InstantObs,4,123,3.256851112610355,0.01302740445044142,214,0.8594377510040161,0.0,0.0
InstantObs,4,124,-17.80200417412916,-0.07120801669651664,185,0.7429718875502008,0.0,0.0
InstantObs,4,125,40.43410452711939,0.16173641810847755,177,0.7108433734939759,0.0,0.0
InstantObs,4,126,2.015532606789148,0.008062130427156592,173,0.6947791164658634,0.0,0.0
InstantObs,4,127,7.127824653981009,0.02851129861592404,180,0.7228915662650602,0.0,0.0
InstantObs,4,128,-24.072744225932567,-0.09629097690373027,182,0.7309236947791165,0.0,0.0
InstantObs,4,129,26.214145263274453,0.10485658105309781,180,0.7228915662650602,0.0,0.0
InstantObs,4,130,49.435372780959874,0.19774149112383949,174,0.6987951807228916,0.0,0.0
InstantObs,4,131,33.07214679026731,0.13228858716106925,188,0.7550200803212851,0.0,0.0
InstantObs,4,132,6.030186608889007,0.02412074643555603,193,0.7751004016064257,0.0,0.0
InstantObs,4,133,22.437120628133073,0.08974848251253228,179,0.7188755020080321,0.0,0.0
InstantObs,4,134,58.03033793835457,0.23212135175341828,165,0.6626506024096386,0.0,0.0
InstantObs,4,135,-18.360447935097774,-0.0734417917403911,213,0.8554216867469879,0.0,0.0
InstantObs,4,136,-0.8567683404722013,-0.003427073361888805,187,0.751004016064257,0.0,0.0
InstantObs,4,137,-6.802446353551531,-0.027209785414206124,172,0.6907630522088354,0.0,0.0
InstantObs,4,138,30.50678690365133,0.12202714761460533,182,0.7309236947791165,0.0,0.0
InstantObs,4,139,-3.5980005282944094,-0.014392002113177638,208,0.8353413654618473,0.0,0.0
InstantObs,4,140,34.43084950250558,0.1377233980100223,169,0.678714859437751,0.0,0.0
InstantObs,4,141,19.231460248455026,0.0769258409938201,152,0.6104417670682731,0.0,0.0
InstantObs,4,142,12.090134346555148,0.04836053738622059,179,0.7188755020080321,0.0,0.0
InstantObs,4,143,24.612120599984376,0.0984484823999375,190,0.7630522088353414,0.0,0.0
InstantObs,4,144,32.860781274298674,0.1314431250971947,195,0.7831325301204819,0.0,0.0
InstantObs,4,145,22.20524689200328,0.08882098756801313,195,0.7831325301204819,0.0,0.0
InstantObs,4,146,35.40609723413583,0.1416243889365433,161,0.6465863453815262,0.0,0.0
InstantObs,4,147,27.96457928339246,0.11185831713356983,180,0.7228915662650602,0.0,0.0
InstantObs,4,148,36.89697822125591,0.14758791288502363,166,0.6666666666666666,0.0,0.0
InstantObs,4,149,19.089294590893417,0.07635717836357367,151,0.606425702811245,0.0,0.0
InstantObs,4,150,8.173030438120982,0.03269212175248393,183,0.7349397590361446,0.0,0.0
InstantObs,4,151,78.5232358054822,0.3140929432219288,146,0.5863453815261044,0.0,0.0
InstantObs,4,152,9.479053146509973,0.03791621258603989,173,0.6947791164658634,0.0,0.0
InstantObs,4,153,6.6408808163056126,0.02656352326522245,175,0.7028112449799196,0.0,0.0
InstantObs,4,154,52.33298400585204,0.20933193602340816,178,0.714859437751004,0.0,0.0
InstantObs,4,155,59.217433729057355,0.23686973491622942,177,0.7108433734939759,0.0,0.0
InstantObs,4,156,20.972663712095564,0.08389065484838225,186,0.7469879518072289,0.0,0.0
InstantObs,4,157,16.614741434482873,0.06645896573793149,185,0.7429718875502008,0.0,0.0
InstantObs,4,158,-47.2531103354812,-0.18901244134192483,206,0.8273092369477911,0.0,0.0
InstantObs,4,159,16.465851334271367,0.06586340533708547,181,0.7269076305220884,0.0,0.0
InstantObs,4,160,18.111171457245334,0.07244468582898134,193,0.7751004016064257,0.0,0.0
InstantObs,4,161,-11.387735924845794,-0.04555094369938317,191,0.7670682730923695,0.0,0.0
InstantObs,4,162,9.87630127540887,0.03950520510163548,200,0.8032128514056225,0.0,0.0
InstantObs,4,163,15.741942373486847,0.06296776949394739,195,0.7831325301204819,0.0,0.0
InstantObs,4,164,36.55041560641219,0.14620166242564875,190,0.7630522088353414,0.0,0.0
InstantObs,4,165,1.741706049542889,0.006966824198171556,180,0.7228915662650602,0.0,0.0
InstantObs,4,166,18.003592486172376,0.0720143699446895,203,0.8152610441767069,0.0,0.0
InstantObs,4,167,30.325526038611052,0.12130210415444422,172,0.6907630522088354,0.0,0.0
InstantObs,4,168,-14.3136383267613,-0.0572545533070452,192,0.7710843373493976,0.0,0.0
InstantObs,4,169,15.993537779641807,0.06397415111856723,179,0.7188755020080321,0.0,0.0
InstantObs,4,170,13.698401934650105,0.05479360773860042,182,0.7309236947791165,0.0,0.0
InstantObs,4,171,46.28653858618506,0.18514615434474024,155,0.6224899598393574,0.0,0.0
InstantObs,4,172,40.69959075155941,0.16279836300623765,174,0.6987951807228916,0.0,0.0
InstantObs,4,173,31.634047843736752,0.126536191374947,168,0.6746987951807228,0.0,0.0
InstantObs,4,174,18.39308391542119,0.07357233566168477,206,0.8273092369477911,0.0,0.0
InstantObs,4,175,43.12842267177062,0.1725136906870825,176,0.7068273092369478,0.0,0.0
InstantObs,4,176,46.169100100741346,0.18467640040296537,195,0.7831325301204819,0.0,0.0
InstantObs,4,177,2.6248389654356474,0.010499355861742589,190,0.7630522088353414,0.0,0.0
InstantObs,4,178,12.037515297662122,0.048150061190648484,183,0.7349397590361446,0.0,0.0
InstantObs,4,179,1.9773288123499948,0.00790931524939998,196,0.7871485943775101,0.0,0.0
InstantObs,4,180,62.00320895466722,0.2480128358186689,145,0.5823293172690763,0.0,0.0
InstantObs,4,181,-1.262489024540638,-0.005049956098162551,201,0.8072289156626506,0.0,0.0
InstantObs,4,182,16.492777304874835,0.06597110921949934,173,0.6947791164658634,0.0,0.0
InstantObs,4,183,1.336247542131753,0.005344990168527012,197,0.7911646586345381,0.0,0.0
InstantObs,4,184,74.05741448974405,0.2962296579589762,168,0.6746987951807228,0.0,0.0
InstantObs,4,185,51.82774601759476,0.20731098407037904,178,0.714859437751004,0.0,0.0
InstantObs,4,186,23.49715399834362,0.09398861599337448,175,0.7028112449799196,0.0,0.0
InstantObs,4,187,34.226406931614534,0.13690562772645815,183,0.7349397590361446,0.0,0.0
InstantObs,4,188,-20.281980954645682,-0.08112792381858273,186,0.7469879518072289,0.0,0.0
InstantObs,4,189,4.830268397132437,0.01932107358852975,175,0.7028112449799196,0.0,0.0
InstantObs,4,190,17.9456311413542,0.0717825245654168,207,0.8313253012048193,0.0,0.0
